[16:32:42]设备[Polar H10 082A5724]EE:E4:E7:AD:42:9B连接了.....
[16:32:47]设备[C5:F7:76:AF:E2:E0断开了.....
[16:32:59]设备[ID107Plus HR]C5:F7:76:AF:E2:E0连接了.....
[16:33:25] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 61 1a 64 00 02 f9 
[16:33:25] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 5d 1a 61 00 02 fa 
[16:33:25] 00 66 60 81 79 60 80 79 60 80 79 60 81 79 1a 5d 1a 5a 00 02 fb 
[16:33:25] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 58 1a 53 00 02 fc 
[16:33:25] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 52 00 02 fd 
[16:33:25] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 51 1a 4e 00 02 fe 
[16:33:25] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 4e 00 02 ff 
[16:33:25] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 5a 1a 5d 00 02 00 
[16:33:25] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 58 1a 55 00 02 01 
[16:33:26] 00 66 60 81 79 60 81 79 60 80 79 60 80 79 1a 50 1a 53 00 02 02 
[16:33:26] 00 66 60 81 79 60 80 79 60 81 79 60 81 79 1a 56 1a 4b 00 02 03 
[16:33:26] 00 69 60 81 7a 60 81 79 60 81 79 60 81 79 1a 4f 1a 4b 00 01 04 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5f 1a 58 00 01 05 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5d 1a 56 00 01 06 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 51 1a 4c 00 01 07 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 50 00 01 08 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 80 79 1a 4c 1a 4b 00 01 09 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5a 1a 60 00 01 0a 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5b 1a 5a 00 01 0b 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 52 1a 4d 00 01 0c 
[16:33:26] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 54 1a 50 00 01 0d 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4b 1a 4d 00 01 0e 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5a 1a 5d 00 01 0f 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 55 1a 57 00 01 10 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5e 1a 56 00 01 11 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 53 1a 59 00 01 12 
[16:33:27] 00 69 60 80 79 60 81 79 60 81 79 60 81 79 1a 4b 1a 58 00 02 13 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 47 00 02 14 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 4c 00 02 15 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 52 1a 5b 00 02 16 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5e 1a 58 00 02 17 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 4e 00 02 18 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 51 00 02 19 
[16:33:27] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 49 00 02 1a 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 5e 00 02 1b 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5c 1a 61 00 02 1c 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 51 1a 52 00 02 1d 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 49 00 02 1e 
[16:33:28] 00 69 60 80 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 53 00 02 1f 
[16:33:28] 00 69 60 80 79 60 80 79 60 81 79 60 81 79 1a 52 1a 5a 00 02 20 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5c 1a 53 00 02 21 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 51 1a 48 00 01 22 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 4c 00 01 23 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 57 00 01 24 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 55 1a 5c 00 01 25 
[16:33:28] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 53 1a 47 00 01 26 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 49 00 01 27 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 4c 00 01 28 
[16:33:29] 00 69 60 81 79 60 80 79 60 80 79 60 81 79 1a 5c 1a 59 00 01 29 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5f 1a 50 00 01 2a 
[16:33:29] 00 69 60 80 79 60 80 79 60 81 79 60 81 79 1a 51 1a 44 00 01 2b 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 4b 00 01 2c 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 55 00 01 2d 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 51 00 01 2e 
[16:33:29] 00 69 60 81 79 60 81 79 60 80 7a 60 81 79 1a 55 1a 55 00 01 2f 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5a 1a 4a 00 01 30 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 4b 00 02 31 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 4a 00 02 32 
[16:33:29] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 55 00 02 33 
[16:33:30] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 5b 1a 58 00 02 34 
[16:33:30] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 55 1a 4f 00 02 35 
[16:33:30] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 4a 00 02 36 
[16:33:30] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 53 1a 4e 00 02 37 
[16:33:30] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 5b 00 02 38 
[16:33:30] 00 69 60 81 79 60 80 79 60 81 79 60 81 79 1a 57 1a 57 00 02 39 
[16:33:30] 00 69 60 80 79 60 81 79 60 81 79 60 81 79 1a 54 1a 48 00 02 3a 
[16:33:30] 00 69 60 81 79 60 80 79 60 80 79 60 81 79 1a 48 1a 46 00 02 3b 
[16:33:30] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 4d 00 02 3c 
[16:33:30] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 58 1a 5b 00 02 3d 
[16:33:30] 00 69 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 57 00 02 3e 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 51 1a 47 00 01 3f 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 4c 00 01 40 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 42 00 01 41 
[16:33:31] 00 67 60 80 79 60 81 79 60 81 79 60 81 79 1a 4b 1a 4f 00 01 42 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 57 1a 55 00 01 43 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 80 79 1a 4e 1a 48 00 01 44 
[16:33:31] 00 67 60 80 79 60 80 79 60 80 79 60 81 79 1a 4c 1a 44 00 01 45 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 4e 00 01 46 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 52 1a 4e 00 01 47 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 56 00 01 48 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 54 1a 53 00 01 49 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 51 1a 49 00 01 4a 
[16:33:31] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 4b 1a 45 00 01 4b 
[16:33:31] 00 67 60 80 79 60 81 79 60 81 79 60 81 79 1a 44 1a 4e 00 01 4c 
[16:33:32] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 4d 00 01 4d 
[16:33:32] 00 63 60 81 79 60 81 79 60 81 79 60 80 79 1a 54 1a 53 00 02 4e 
[16:33:32] 00 63 60 80 79 60 81 79 60 81 79 60 81 79 1a 59 1a 52 00 02 4f 
[16:33:32] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 4f 1a 48 00 02 50 
[16:33:32] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 49 00 02 51 
[16:33:32] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 5e 1a 57 00 02 52 
[16:33:32] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 56 1a 54 00 02 53 
[16:33:32] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 4f 00 02 54 
[16:33:32] 00 63 60 81 79 60 81 79 60 81 79 60 81 7a 1a 49 1a 45 00 02 55 
[16:33:32] 00 63 60 81 79 60 81 79 60 80 79 60 81 79 1a 46 1a 45 00 02 56 
[16:33:32] 00 63 60 80 79 60 80 79 60 80 79 60 80 79 1a 48 1a 42 00 02 57 
[16:33:32] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 45 1a 51 00 02 58 
[16:33:33] 00 63 60 81 79 60 81 79 60 80 79 60 80 79 1a 55 1a 53 00 02 59 
[16:33:33] 00 63 60 80 79 60 80 79 60 80 79 60 81 79 1a 54 1a 49 00 02 5a 
[16:33:33] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 4a 00 02 5b 
[16:33:33] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 45 1a 45 00 02 5c 
[16:33:33] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 55 1a 43 00 01 5d 
[16:33:33] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 46 00 01 5e 
[16:33:33] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 48 00 01 5f 
[16:33:33] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 59 1a 57 00 01 60 
[16:33:33] 00 66 60 80 79 60 80 79 60 81 79 60 81 79 1a 5c 1a 4e 00 01 61 
[16:33:33] 00 66 60 81 79 60 81 79 60 80 79 60 81 79 1a 55 1a 59 00 01 62 
[16:33:33] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 55 00 01 63 
[16:33:33] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 4a 00 01 64 
[16:33:33] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 4e 00 01 65 
[16:33:34] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 46 00 01 66 
[16:33:34] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 46 00 01 67 
[16:33:34] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 56 1a 58 00 01 68 
[16:33:34] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 52 1a 4c 00 01 69 
[16:33:34] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 4a 00 01 6a 
[16:33:34] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 4a 00 01 6b 
[16:33:34] 00 65 60 80 79 60 81 79 60 81 79 60 81 79 1a 45 1a 4e 00 02 6c 
[16:33:34] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 52 00 02 6d 
[16:33:34] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 5b 1a 53 00 02 6e 
[16:33:34] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 55 1a 42 00 02 6f 
[16:33:34] 00 65 60 80 79 60 80 79 60 80 79 60 81 79 1a 53 1a 49 00 02 70 
[16:33:34] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 43 00 02 71 
[16:33:35] 00 65 60 81 79 60 81 79 60 80 79 60 81 79 1a 42 1a 45 00 02 72 
[16:33:35] 00 65 60 81 79 60 80 79 60 81 79 61 80 79 1a 5b 1a 50 00 02 73 
[16:33:35] 00 65 60 80 79 60 81 79 60 81 79 60 81 79 1a 52 1a 52 00 02 74 
[16:33:35] 00 65 60 81 79 60 81 79 60 80 79 60 81 79 1a 44 1a 50 00 02 75 
[16:33:35] 00 65 60 81 79 60 81 7a 60 81 79 60 81 79 1a 43 1a 48 00 02 76 
[16:33:35] 00 65 60 81 79 60 80 79 60 80 79 60 80 79 1a 48 1a 4c 00 02 77 
[16:33:35] 00 65 60 80 79 60 81 79 60 80 79 60 80 79 1a 46 1a 55 00 02 78 
[16:33:35] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 54 1a 4f 00 02 79 
[16:33:35] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 55 1a 47 00 02 7a 
[16:33:35] 00 68 60 81 7a 60 81 79 60 81 79 60 81 79 1a 41 1a 46 00 01 7b 
[16:33:35] 00 68 60 80 79 60 81 79 60 81 79 60 81 79 1a 43 1a 40 00 01 7c 
[16:33:35] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 3d 1a 46 00 01 7d 
[16:33:35] 00 68 60 81 79 60 80 79 60 80 79 60 81 79 1a 47 1a 4b 00 01 7e 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 48 00 01 7f 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 5a 1a 57 00 01 80 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 4c 00 01 81 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 43 1a 44 00 01 82 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 4d 00 01 83 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 4a 00 01 84 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 44 1a 48 00 01 85 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 43 1a 51 00 01 86 
[16:33:36] 00 68 60 81 79 60 81 79 60 81 79 60 81 79 1a 59 1a 60 00 01 87 
[16:33:36] 00 68 60 81 79 60 80 79 60 81 79 60 80 79 1a 54 1a 41 00 01 88 
[16:33:36] 00 68 60 80 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 43 00 01 89 
[16:33:37] 00 65 60 81 79 60 80 79 60 81 79 60 81 79 1a 4a 1a 48 00 02 8a 
[16:33:37] 00 65 60 80 79 60 81 79 60 81 79 60 81 79 1a 46 1a 47 00 02 8b 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 80 79 1a 42 1a 42 00 02 8c 
[16:33:37] 00 65 60 80 7a 60 81 79 60 81 79 60 81 79 1a 4b 1a 4e 00 02 8d 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 4f 00 02 8e 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 40 1a 43 00 02 8f 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 47 00 02 90 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 55 00 02 91 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 52 1a 55 00 02 92 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3e 1a 4b 00 02 93 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 45 1a 48 00 02 94 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 43 1a 47 00 02 95 
[16:33:37] 00 65 60 81 79 60 81 79 60 81 79 60 80 79 1a 4d 1a 41 00 02 96 
[16:33:37] 00 65 60 80 79 60 80 79 60 81 79 60 81 79 1a 4e 1a 3b 00 02 97 
[16:33:38] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 44 00 02 98 
[16:33:38] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 52 1a 51 00 01 99 
[16:33:38] 00 63 60 80 79 60 80 79 60 80 79 60 81 79 1a 5a 1a 4d 00 01 9a 
[16:33:38] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 46 00 01 9b 
[16:33:38] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 4b 00 01 9c 
[16:33:38] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 45 00 01 9d 
[16:33:38] 00 63 60 81 79 60 80 79 60 81 79 60 80 79 1a 48 1a 53 00 01 9e 
[16:33:38] 00 63 60 80 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 51 00 01 9f 
[16:33:38] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 45 00 01 a0 
[16:33:38] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 4b 1a 43 00 01 a1 
[16:33:38] 00 63 60 81 79 60 81 79 60 81 79 60 80 79 1a 4c 1a 4f 00 01 a2 
[16:33:38] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 3f 1a 45 00 01 a3 
[16:33:39] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 3f 00 01 a4 
[16:33:39] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 45 00 01 a5 
[16:33:39] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 57 1a 50 00 01 a6 
[16:33:39] 00 63 60 81 79 60 81 79 60 81 79 60 81 79 1a 56 1a 48 00 01 a7 
[16:33:39] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 44 1a 4c 00 02 a8 
[16:33:39] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 44 00 02 a9 
[16:33:39] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 47 00 02 aa 
[16:33:39] 00 66 60 81 79 60 80 79 60 80 79 60 81 79 1a 49 1a 49 00 02 ab 
[16:33:39] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 4e 00 02 ac 
[16:33:39] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 57 1a 4e 00 02 ad 
[16:33:39] 00 66 60 81 79 60 81 79 60 80 79 60 81 79 1a 43 1a 49 00 02 ae 
[16:33:39] 00 66 60 81 79 60 80 79 60 81 79 60 81 79 1a 48 1a 46 00 02 af 
[16:33:39] 00 66 60 81 79 60 81 7a 60 81 79 60 81 79 1a 49 1a 49 00 02 b0 
[16:33:40] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 47 00 02 b1 
[16:33:40] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 52 00 02 b2 
[16:33:40] 00 66 60 80 79 60 80 79 60 81 79 60 81 79 1a 51 1a 57 00 02 b3 
[16:33:40] 00 66 60 81 79 60 81 79 60 80 79 60 80 79 1a 4f 1a 43 00 02 b4 
[16:33:40] 00 66 60 81 79 60 81 79 60 81 79 60 81 79 1a 44 1a 3e 00 02 b5 
[16:33:40] 00 66 60 81 79 60 80 79 60 81 79 60 81 79 1a 4a 1a 48 00 02 b6 
[16:33:40] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 58 00 01 b7 
[16:33:40] 00 64 60 81 79 60 80 79 60 81 79 60 81 79 1a 50 1a 48 00 01 b8 
[16:33:40] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 52 1a 52 00 01 b9 
[16:33:40] 00 64 60 81 79 60 81 79 60 80 79 60 81 79 1a 4e 1a 4c 00 01 ba 
[16:33:40] 00 64 60 80 79 60 80 79 60 81 79 60 81 79 1a 47 1a 47 00 01 bb 
[16:33:40] 00 64 60 81 79 60 80 79 60 80 79 60 80 79 1a 4c 1a 4a 00 01 bc 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 41 1a 39 00 01 bd 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 3d 00 01 be 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 43 00 01 bf 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 4a 00 01 c0 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 7a 60 80 7a 1a 43 1a 53 00 01 c1 
[16:33:41] 00 64 60 80 79 60 80 79 60 80 79 60 80 79 1a 5e 1a 52 00 01 c2 
[16:33:41] 00 64 60 80 79 60 80 79 60 80 79 60 81 79 1a 57 1a 41 00 01 c3 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 44 00 01 c4 
[16:33:41] 00 64 60 81 79 60 80 79 60 80 79 60 81 79 1a 3d 1a 4a 00 01 c5 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 43 1a 49 00 02 c6 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 46 00 02 c7 
[16:33:41] 00 64 60 80 79 60 81 79 60 81 79 60 81 79 1a 43 1a 3f 00 02 c8 
[16:33:41] 00 64 60 81 79 60 81 79 60 81 79 60 81 7a 1a 56 1a 52 00 02 c9 
[16:33:42] 00 64 60 81 7a 60 81 7a 60 81 79 60 81 79 1a 54 1a 4f 00 02 ca 
[16:33:42] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 45 1a 37 00 02 cb 
[16:33:42] 00 64 60 81 79 60 81 79 60 81 79 60 80 79 1a 41 1a 3e 00 02 cc 
[16:33:42] 00 64 60 80 79 60 81 79 60 81 79 60 81 79 1a 45 1a 47 00 02 cd 
[16:33:42] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 43 00 02 ce 
[16:33:42] 00 64 60 80 79 60 80 79 60 80 79 60 80 79 1a 45 1a 3d 00 02 cf 
[16:33:42] 00 64 60 81 7a 60 81 79 60 81 79 60 81 7a 1a 47 1a 44 00 02 d0 
[16:33:42] 00 64 60 81 7a 60 81 79 60 81 79 60 80 79 1a 53 1a 52 00 02 d1 
[16:33:42] 00 64 60 80 79 60 81 79 60 81 79 60 81 79 1a 4f 1a 51 00 02 d2 
[16:33:42] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 4c 00 02 d3 
[16:33:42] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 36 1a 43 00 02 d4 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 43 00 02 d5 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3d 1a 49 00 02 d6 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3f 1a 47 00 02 d7 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 7a 1a 40 1a 43 00 02 d8 
[16:33:43] 00 65 60 81 7a 60 81 7a 60 81 79 60 81 79 1a 42 1a 46 00 02 d9 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 42 00 02 da 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 7a 60 81 7a 1a 43 1a 54 00 02 db 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 53 1a 4d 00 02 dc 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 51 1a 38 00 02 dd 
[16:33:43] 00 65 60 81 79 60 80 79 60 81 79 60 81 79 1a 41 1a 46 00 02 de 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3e 1a 44 00 02 df 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 41 1a 3f 00 02 e0 
[16:33:43] 00 65 60 80 79 60 80 79 60 81 79 60 81 79 1a 46 1a 4c 00 02 e1 
[16:33:43] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 47 00 02 e2 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 44 00 02 e3 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3f 1a 40 00 01 e4 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 45 1a 4a 00 01 e5 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 41 00 01 e6 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3e 1a 39 00 01 e7 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 59 1a 4d 00 01 e8 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 4c 00 01 e9 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 44 1a 4a 00 01 ea 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 3d 00 01 eb 
[16:33:44] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 3c 00 01 ec 
[16:33:44] 00 65 60 80 79 60 80 79 60 80 79 60 80 79 1a 3a 1a 4e 00 01 ed 
[16:33:44] 00 65 60 81 79 60 80 79 60 80 79 60 81 79 1a 4a 1a 53 00 01 ee 
[16:33:45] 00 65 60 80 79 60 80 79 60 80 79 60 80 79 1a 51 1a 44 00 01 ef 
[16:33:45] 00 65 60 80 79 60 81 79 60 81 79 60 80 79 1a 48 1a 43 00 01 f0 
[16:33:45] 00 65 60 80 79 60 80 79 60 81 79 60 81 79 1a 48 1a 43 00 01 f1 
[16:33:45] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 45 1a 42 00 01 f2 
[16:33:45] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 41 1a 45 00 04 f3 
[16:33:45] 00 65 60 80 79 60 81 79 60 81 79 60 81 79 1a 3f 1a 45 00 04 f4 
[16:33:45] 00 65 60 80 79 60 81 79 60 81 79 60 81 79 1a 40 1a 44 00 04 f5 
[16:33:45] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 45 1a 4f 00 04 f6 
[16:33:45] 00 65 60 81 7a 60 81 79 60 80 79 60 80 79 1a 4e 1a 52 00 04 f7 
